File,Cleaned_file
Sound4244,1051_IWL_DIS_XX
Sound4245,1051_IWL_DIS_XX
Sound4246,1017_IEO_ANG_LO
Sound4247,1017_IEO_ANG_LO
Sound4248,1017_IEO_ANG_LO
Sound4249,1055_ITH_SAD_XX
Sound4250,1055_ITH_SAD_XX
Sound4251,1055_ITH_SAD_XX
Sound4252,1027_IWL_SAD_XX
Sound4253,1027_IWL_SAD_XX
Sound4254,1027_IWL_SAD_XX
Sound4255,1034_WSI_HAP_XX
Sound4256,1034_WSI_HAP_XX
Sound4257,1034_WSI_HAP_XX
Sound4258,1055_IEO_DIS_MD
Sound4259,1055_IEO_DIS_MD
Sound4260,1055_IEO_DIS_MD
Sound4261,1054_DFA_FEA_XX
Sound4262,1054_DFA_FEA_XX
Sound4263,1054_DFA_FEA_XX
Sound4264,1024_WSI_DIS_XX
Sound4265,1024_WSI_DIS_XX
Sound4266,1024_WSI_DIS_XX
Sound4267,1089_TIE_FEA_XX
Sound4268,1089_TIE_FEA_XX
Sound4269,1089_TIE_FEA_XX
Sound4270,1067_IEO_ANG_LO
Sound4271,1067_IEO_ANG_LO
Sound4272,1067_IEO_ANG_LO
Sound4273,1055_IWW_NEU_XX
Sound4274,1055_IWW_NEU_XX
Sound4275,1055_IWW_NEU_XX
Sound4276,1082_IEO_NEU_XX
Sound4277,1082_IEO_NEU_XX
Sound4278,1082_IEO_NEU_XX
Sound4279,1080_IEO_DIS_HI
Sound4280,1080_IEO_DIS_HI
Sound4281,1080_IEO_DIS_HI
Sound4282,1016_IEO_FEA_MD
Sound4283,1016_IEO_FEA_MD
Sound4284,1016_IEO_FEA_MD
Sound4285,1020_IEO_DIS_HI
Sound4286,1020_IEO_DIS_HI
Sound4287,1020_IEO_DIS_HI
Sound4288,1084_IWL_FEA_XX
Sound4289,1084_IWL_FEA_XX
Sound4290,1084_IWL_FEA_XX
Sound4291,1066_IEO_HAP_HI
Sound4292,1066_IEO_HAP_HI
Sound4293,1066_IEO_HAP_HI
Sound4294,1018_IWL_HAP_XX
Sound4295,1018_IWL_HAP_XX
Sound4296,1018_IWL_HAP_XX
Sound4297,1038_ITS_SAD_XX
Sound4298,1038_ITS_SAD_XX
Sound4299,1038_ITS_SAD_XX
Sound4300,1087_DFA_ANG_XX
Sound4301,1087_DFA_ANG_XX
Sound4302,1087_DFA_ANG_XX
Sound4303,1003_MTI_FEA_XX
Sound4304,1003_MTI_FEA_XX
Sound4305,1003_MTI_FEA_XX
Sound4306,1085_WSI_DIS_XX
Sound4307,1085_WSI_DIS_XX
Sound4308,1085_WSI_DIS_XX
Sound4309,1019_TSI_HAP_XX
Sound4310,1019_TSI_HAP_XX
Sound4311,1019_TSI_HAP_XX
Sound4312,1089_MTI_NEU_XX
Sound4313,1089_MTI_NEU_XX
Sound4314,1089_MTI_NEU_XX
Sound4315,1052_ITH_FEA_XX
Sound4316,1052_ITH_FEA_XX
Sound4317,1052_ITH_FEA_XX
Sound4318,1020_IEO_NEU_XX
Sound4319,1020_IEO_NEU_XX
Sound4320,1020_IEO_NEU_XX
Sound4321,1087_IOM_NEU_XX
Sound4322,1087_IOM_NEU_XX
Sound4323,1087_IOM_NEU_XX
Sound4324,1006_IEO_DIS_LO
Sound4325,1006_IEO_DIS_LO
Sound4326,1006_IEO_DIS_LO
Sound4327,1024_IEO_DIS_HI
Sound4328,1024_IEO_DIS_HI
Sound4329,1024_IEO_DIS_HI
Sound4330,1078_IWL_DIS_XX
Sound4331,1078_IWL_DIS_XX
Sound4332,1078_IWL_DIS_XX
Sound4333,1032_DFA_SAD_XX
Sound4334,1032_DFA_SAD_XX
Sound4335,1032_DFA_SAD_XX
Sound4336,1013_ITS_FEA_XX
Sound4337,1013_ITS_FEA_XX
Sound4338,1013_ITS_FEA_XX
Sound4339,1003_IEO_HAP_MD
Sound4340,1003_IEO_HAP_MD
Sound4341,1003_IEO_HAP_MD
Sound4342,1028_IEO_SAD_MD
Sound4343,1028_IEO_SAD_MD
Sound4344,1028_IEO_SAD_MD
Sound4345,1053_MTI_NEU_XX
Sound4346,1053_MTI_NEU_XX
Sound4347,1053_MTI_NEU_XX
Sound4348,1034_ITS_HAP_XX
Sound4349,1034_ITS_HAP_XX
Sound4350,1034_ITS_HAP_XX
Sound4351,1055_MTI_ANG_XX
Sound4352,1055_MTI_ANG_XX
Sound4353,1055_MTI_ANG_XX
Sound4354,1075_ITS_HAP_XX
Sound4355,1075_ITS_HAP_XX
Sound4356,1075_ITS_HAP_XX
Sound4357,1077_IEO_HAP_HI
Sound4358,1077_IEO_HAP_HI
Sound4359,1077_IEO_HAP_HI
Sound4360,1055_IWW_SAD_XX
Sound4361,1055_IWW_SAD_XX
Sound4362,1055_IWW_SAD_XX
Sound4363,1055_TIE_ANG_XX
Sound4364,1055_TIE_ANG_XX
Sound4365,1055_TIE_ANG_XX
Sound4366,1004_IOM_DIS_XX
Sound4367,1004_IOM_DIS_XX
Sound4368,1004_IOM_DIS_XX
Sound4369,1001_DFA_NEU_XX
Sound4370,1001_DFA_NEU_XX
Sound4371,1001_DFA_NEU_XX
Sound4372,1020_WSI_ANG_XX
Sound4373,1020_WSI_ANG_XX
Sound4374,1020_WSI_ANG_XX
Sound4375,1048_WSI_SAD_XX
Sound4376,1048_WSI_SAD_XX
Sound4377,1048_WSI_SAD_XX
Sound4378,1008_TAI_SAD_XX
Sound4379,1008_TAI_SAD_XX
Sound4380,1008_TAI_SAD_XX
Sound4381,1011_IEO_DIS_MD
Sound4382,1011_IEO_DIS_MD
Sound4383,1011_IEO_DIS_MD
Sound4384,1022_WSI_NEU_XX
Sound4385,1022_WSI_NEU_XX
Sound4386,1022_WSI_NEU_XX
Sound4387,1041_IEO_SAD_LO
Sound4388,1041_IEO_SAD_LO
Sound4389,1041_IEO_SAD_LO
Sound4390,1079_IEO_FEA_MD
Sound4391,1079_IEO_FEA_MD
Sound4392,1079_IEO_FEA_MD
Sound4393,1084_ITH_ANG_XX
Sound4394,1084_ITH_ANG_XX
Sound4395,1084_ITH_ANG_XX
Sound4396,1048_MTI_NEU_XX
Sound4397,1048_MTI_NEU_XX
Sound4398,1048_MTI_NEU_XX
Sound4399,1006_IOM_SAD_XX
Sound4400,1006_IOM_SAD_XX
Sound4401,1006_IOM_SAD_XX
Sound4402,1086_WSI_SAD_XX
Sound4403,1086_WSI_SAD_XX
Sound4404,1086_WSI_SAD_XX
Sound4405,1055_WSI_ANG_XX
Sound4406,1055_WSI_ANG_XX
Sound4407,1055_WSI_ANG_XX
Sound4408,1054_TIE_NEU_XX
Sound4409,1054_TIE_NEU_XX
Sound4410,1054_TIE_NEU_XX
Sound4411,1040_ITH_ANG_XX
Sound4412,1040_ITH_ANG_XX
Sound4413,1040_ITH_ANG_XX
Sound4414,1086_DFA_FEA_XX
Sound4415,1086_DFA_FEA_XX
Sound4416,1086_DFA_FEA_XX
Sound4417,1067_ITS_NEU_XX
Sound4418,1067_ITS_NEU_XX
Sound4419,1067_ITS_NEU_XX
Sound4420,1004_IOM_ANG_XX
Sound4421,1004_IOM_ANG_XX
Sound4422,1004_IOM_ANG_XX
Sound4423,1041_IWW_ANG_XX
Sound4424,1041_IWW_ANG_XX
Sound4425,1041_IWW_ANG_XX
Sound4426,1044_TAI_DIS_XX
Sound4427,1044_TAI_DIS_XX
Sound4428,1044_TAI_DIS_XX
Sound4429,1016_WSI_DIS_XX
Sound4430,1016_WSI_DIS_XX
Sound4431,1016_WSI_DIS_XX
Sound4432,1024_IEO_DIS_LO
Sound4433,1024_IEO_DIS_LO
Sound4434,1024_IEO_DIS_LO
Sound4435,1018_IOM_SAD_XX
Sound4436,1018_IOM_SAD_XX
Sound4437,1018_IOM_SAD_XX
Sound4438,1077_IOM_SAD_XX
Sound4439,1077_IOM_SAD_XX
Sound4440,1077_IOM_SAD_XX
Sound4441,1088_IEO_FEA_LO
Sound4442,1088_IEO_FEA_LO
Sound4443,1088_IEO_FEA_LO
Sound4444,1054_WSI_ANG_XX
Sound4445,1054_WSI_ANG_XX
Sound4446,1054_WSI_ANG_XX
Sound4447,1055_MTI_SAD_XX
Sound4448,1055_MTI_SAD_XX
Sound4449,1055_MTI_SAD_XX
Sound4450,1015_TAI_SAD_XX
Sound4451,1015_TAI_SAD_XX
Sound4452,1015_TAI_SAD_XX
Sound4453,1055_IEO_ANG_LO
Sound4454,1055_IEO_ANG_LO
Sound4455,1055_IEO_ANG_LO
Sound4456,1006_WSI_ANG_XX
Sound4457,1006_WSI_ANG_XX
Sound4458,1006_WSI_ANG_XX
Sound4459,1039_TIE_DIS_XX
Sound4460,1039_TIE_DIS_XX
Sound4461,1039_TIE_DIS_XX
Sound4462,1006_IOM_NEU_XX
Sound4463,1006_IOM_NEU_XX
Sound4464,1006_IOM_NEU_XX
Sound4465,1091_DFA_ANG_XX
Sound4466,1091_DFA_ANG_XX
Sound4467,1091_DFA_ANG_XX
Sound4468,1081_ITH_FEA_XX
Sound4469,1081_ITH_FEA_XX
Sound4470,1081_ITH_FEA_XX
Sound4471,1072_ITS_ANG_XX
Sound4472,1072_ITS_ANG_XX
Sound4473,1072_ITS_ANG_XX
Sound4474,1024_WSI_SAD_XX
Sound4475,1024_WSI_SAD_XX
Sound4476,1024_WSI_SAD_XX
Sound4477,1018_IWW_DIS_XX
Sound4478,1018_IWW_DIS_XX
Sound4479,1018_IWW_DIS_XX
Sound4480,1087_IWW_ANG_XX
Sound4481,1087_IWW_ANG_XX
Sound4482,1087_IWW_ANG_XX
Sound4483,1008_IEO_ANG_HI
Sound4484,1008_IEO_ANG_HI
Sound4485,1008_IEO_ANG_HI
Sound4486,1020_TIE_ANG_XX
Sound4487,1020_TIE_ANG_XX
Sound4488,1020_TIE_ANG_XX
Sound4489,1019_IWW_SAD_XX
Sound4490,1019_IWW_SAD_XX
Sound4491,1019_IWW_SAD_XX
Sound4492,1039_IOM_DIS_XX
Sound4493,1039_IOM_DIS_XX
Sound4494,1039_IOM_DIS_XX
Sound4495,1059_ITS_DIS_XX
Sound4496,1059_ITS_DIS_XX
Sound4497,1059_ITS_DIS_XX
Sound4498,1028_WSI_NEU_XX
Sound4499,1028_WSI_NEU_XX
Sound4500,1028_WSI_NEU_XX
Sound4501,1034_TSI_DIS_XX
Sound4502,1034_TSI_DIS_XX
Sound4503,1034_TSI_DIS_XX
Sound4504,1075_IEO_NEU_XX
Sound4505,1075_IEO_NEU_XX
Sound4506,1075_IEO_NEU_XX
Sound4507,1015_IOM_ANG_XX
Sound4508,1015_IOM_ANG_XX
Sound4509,1015_IOM_ANG_XX
Sound4510,1041_IWL_DIS_XX
Sound4511,1041_IWL_DIS_XX
Sound4512,1041_IWL_DIS_XX
Sound4513,1045_IEO_DIS_MD
Sound4514,1045_IEO_DIS_MD
Sound4515,1045_IEO_DIS_MD
Sound4516,1007_IEO_DIS_MD
Sound4517,1007_IEO_DIS_MD
Sound4518,1007_IEO_DIS_MD
Sound4519,1008_IEO_HAP_LO
Sound4520,1008_IEO_HAP_LO
Sound4521,1008_IEO_HAP_LO
Sound4522,1024_TAI_ANG_XX
Sound4523,1024_TAI_ANG_XX
Sound4524,1024_TAI_ANG_XX
Sound4525,1047_ITH_FEA_XX
Sound4526,1047_ITH_FEA_XX
Sound4527,1047_ITH_FEA_XX
Sound4528,1023_IOM_FEA_XX
Sound4529,1023_IOM_FEA_XX
Sound4530,1023_IOM_FEA_XX
Sound4531,1024_ITS_ANG_XX
Sound4532,1024_ITS_ANG_XX
Sound4533,1024_ITS_ANG_XX
Sound4534,1007_TSI_FEA_XX
Sound4535,1007_TSI_FEA_XX
Sound4536,1007_TSI_FEA_XX
Sound4537,1054_ITH_NEU_XX
Sound4538,1054_ITH_NEU_XX
Sound4539,1054_ITH_NEU_XX
Sound4540,1028_DFA_FEA_XX
Sound4541,1028_DFA_FEA_XX
Sound4542,1028_DFA_FEA_XX
Sound4543,1023_TSI_HAP_XX
Sound4544,1023_TSI_HAP_XX
Sound4545,1023_TSI_HAP_XX
Sound4546,1006_IEO_DIS_MD
Sound4547,1006_IEO_DIS_MD
Sound4548,1006_IEO_DIS_MD
Sound4549,1059_IWW_SAD_XX
Sound4550,1059_IWW_SAD_XX
Sound4551,1059_IWW_SAD_XX
Sound4552,1086_IWW_NEU_XX
Sound4553,1086_IWW_NEU_XX
Sound4554,1086_IWW_NEU_XX
Sound4555,1007_TIE_NEU_XX
Sound4556,1007_TIE_NEU_XX
Sound4557,1007_TIE_NEU_XX
Sound4558,1013_TAI_NEU_XX
Sound4559,1013_TAI_NEU_XX
Sound4560,1013_TAI_NEU_XX
Sound4561,1028_WSI_DIS_XX
Sound4562,1028_WSI_DIS_XX
Sound4563,1028_WSI_DIS_XX
Sound4564,1020_TSI_SAD_XX
Sound4565,1020_TSI_SAD_XX
Sound4566,1020_TSI_SAD_XX
Sound4567,1006_TIE_NEU_XX
Sound4568,1006_TIE_NEU_XX
Sound4569,1006_TIE_NEU_XX
Sound4570,1087_TSI_DIS_XX
Sound4571,1087_TSI_DIS_XX
Sound4572,1087_TSI_DIS_XX
Sound4573,1055_IOM_NEU_XX
Sound4574,1055_IOM_NEU_XX
Sound4575,1055_IOM_NEU_XX
Sound4576,1068_ITS_HAP_XX
Sound4577,1068_ITS_HAP_XX
Sound4578,1068_ITS_HAP_XX
Sound4579,1006_IWL_HAP_XX
Sound4580,1006_IWL_HAP_XX
Sound4581,1006_IWL_HAP_XX
Sound4582,1018_TAI_HAP_XX
Sound4583,1018_TAI_HAP_XX
Sound4584,1018_TAI_HAP_XX
Sound4585,1020_TAI_NEU_XX
Sound4586,1020_TAI_NEU_XX
Sound4587,1020_TAI_NEU_XX
Sound4588,1020_IEO_FEA_MD
Sound4589,1020_IEO_FEA_MD
Sound4590,1020_IEO_FEA_MD
Sound4591,1028_WSI_HAP_XX
Sound4592,1028_WSI_HAP_XX
Sound4593,1028_WSI_HAP_XX
Sound4594,1089_IOM_DIS_XX
Sound4595,1089_IOM_DIS_XX
Sound4596,1089_IOM_DIS_XX
Sound4597,1037_TSI_NEU_XX
Sound4598,1037_TSI_NEU_XX
Sound4599,1037_TSI_NEU_XX
Sound4600,1006_DFA_NEU_XX
Sound4601,1006_DFA_NEU_XX
Sound4602,1006_DFA_NEU_XX
Sound4603,1056_TIE_DIS_XX
Sound4604,1056_TIE_DIS_XX
Sound4605,1056_TIE_DIS_XX
Sound4606,1016_IEO_SAD_HI
Sound4607,1016_IEO_SAD_HI
Sound4608,1016_IEO_SAD_HI
Sound4609,1065_TSI_ANG_XX
Sound4610,1065_TSI_ANG_XX
Sound4611,1065_TSI_ANG_XX
Sound4612,1075_TIE_NEU_XX
Sound4613,1075_TIE_NEU_XX
Sound4614,1075_TIE_NEU_XX
Sound4615,1055_IWL_SAD_XX
Sound4616,1055_IWL_SAD_XX
Sound4617,1055_IWL_SAD_XX
Sound4618,1054_IWL_DIS_XX
Sound4619,1054_IWL_DIS_XX
Sound4620,1054_IWL_DIS_XX
Sound4621,1055_IEO_HAP_HI
Sound4622,1055_IEO_HAP_HI
Sound4623,1055_IEO_HAP_HI
Sound4624,1060_MTI_ANG_XX
Sound4625,1060_MTI_ANG_XX
Sound4626,1060_MTI_ANG_XX
Sound4627,1076_TIE_HAP_XX
Sound4628,1076_TIE_HAP_XX
Sound4629,1076_TIE_HAP_XX
Sound4630,1004_ITS_HAP_XX
Sound4631,1004_ITS_HAP_XX
Sound4632,1004_ITS_HAP_XX
Sound4633,1042_ITS_SAD_XX
Sound4634,1042_ITS_SAD_XX
Sound4635,1042_ITS_SAD_XX
Sound4636,1029_MTI_SAD_XX
Sound4637,1029_MTI_SAD_XX
Sound4638,1029_MTI_SAD_XX
Sound4639,1055_TAI_FEA_XX
Sound4640,1055_TAI_FEA_XX
Sound4641,1055_TAI_FEA_XX
Sound4642,1084_IWW_FEA_XX
Sound4643,1084_IWW_FEA_XX
Sound4644,1084_IWW_FEA_XX
Sound4645,1059_IWW_HAP_XX
Sound4646,1059_IWW_HAP_XX
Sound4647,1059_IWW_HAP_XX
Sound4648,1088_TAI_HAP_XX
Sound4649,1088_TAI_HAP_XX
Sound4650,1088_TAI_HAP_XX
Sound4651,1040_IEO_SAD_LO
Sound4652,1040_IEO_SAD_LO
Sound4653,1040_IEO_SAD_LO
Sound4654,1041_WSI_SAD_XX
Sound4655,1041_WSI_SAD_XX
Sound4656,1041_WSI_SAD_XX
Sound4657,1051_IEO_DIS_HI
Sound4658,1051_IEO_DIS_HI
Sound4659,1051_IEO_DIS_HI
Sound4660,1032_MTI_NEU_XX
Sound4661,1032_MTI_NEU_XX
Sound4662,1032_MTI_NEU_XX
Sound4663,1037_TIE_HAP_XX
Sound4664,1037_TIE_HAP_XX
Sound4665,1037_TIE_HAP_XX
Sound4666,1006_MTI_HAP_XX
Sound4667,1006_MTI_HAP_XX
Sound4668,1006_MTI_HAP_XX
Sound4669,1008_DFA_NEU_XX
Sound4670,1008_DFA_NEU_XX
Sound4671,1008_DFA_NEU_XX
Sound4672,1071_IOM_FEA_XX
Sound4673,1071_IOM_FEA_XX
Sound4674,1071_IOM_FEA_XX
Sound4675,1054_IOM_DIS_XX
Sound4676,1054_IOM_DIS_XX
Sound4677,1054_IOM_DIS_XX
Sound4678,1051_IWW_DIS_XX
Sound4679,1051_IWW_DIS_XX
Sound4680,1051_IWW_DIS_XX
Sound4681,1034_TAI_FEA_XX
Sound4682,1034_TAI_FEA_XX
Sound4683,1034_TAI_FEA_XX
Sound4684,1016_ITH_FEA_XX
Sound4685,1016_ITH_FEA_XX
Sound4686,1016_ITH_FEA_XX
Sound4687,1039_WSI_DIS_XX
Sound4688,1039_WSI_DIS_XX
Sound4689,1039_WSI_DIS_XX
Sound4690,1004_TSI_FEA_XX
Sound4691,1004_TSI_FEA_XX
Sound4692,1004_TSI_FEA_XX
Sound4693,1077_DFA_HAP_XX
Sound4694,1077_DFA_HAP_XX
Sound4695,1077_DFA_HAP_XX
Sound4696,1090_ITS_NEU_XX
Sound4697,1090_ITS_NEU_XX
Sound4698,1090_ITS_NEU_XX
Sound4699,1061_MTI_HAP_XX
Sound4700,1061_MTI_HAP_XX
Sound4701,1061_MTI_HAP_XX
Sound4702,1055_DFA_FEA_XX
Sound4703,1055_DFA_FEA_XX
Sound4704,1055_DFA_FEA_XX
Sound4705,1088_TSI_NEU_XX
Sound4706,1088_TSI_NEU_XX
Sound4707,1088_TSI_NEU_XX
Sound4708,1040_IOM_NEU_XX
Sound4709,1040_IOM_NEU_XX
Sound4710,1040_IOM_NEU_XX
Sound4711,1016_ITS_HAP_XX
Sound4712,1016_ITS_HAP_XX
Sound4713,1016_ITS_HAP_XX
Sound4714,1041_IEO_HAP_MD
Sound4715,1041_IEO_HAP_MD
Sound4716,1041_IEO_HAP_MD
Sound4717,1087_WSI_HAP_XX
Sound4718,1087_WSI_HAP_XX
Sound4719,1087_WSI_HAP_XX
Sound4720,1067_IWL_DIS_XX
Sound4721,1067_IWL_DIS_XX
Sound4722,1067_IWL_DIS_XX
Sound4723,1048_DFA_ANG_XX
Sound4724,1048_DFA_ANG_XX
Sound4725,1048_DFA_ANG_XX
Sound4726,1054_ITH_FEA_XX
Sound4727,1054_ITH_FEA_XX
Sound4728,1054_ITH_FEA_XX
Sound4729,1044_DFA_ANG_XX
Sound4730,1044_DFA_ANG_XX
Sound4731,1044_DFA_ANG_XX
Sound4732,1015_WSI_SAD_XX
Sound4733,1015_WSI_SAD_XX
Sound4734,1015_WSI_SAD_XX
Sound4735,1007_IEO_SAD_MD
Sound4736,1007_IEO_SAD_MD
Sound4737,1007_IEO_SAD_MD
Sound4738,1006_TSI_HAP_XX
Sound4739,1006_TSI_HAP_XX
Sound4740,1006_TSI_HAP_XX
Sound4741,1055_WSI_DIS_XX
Sound4742,1055_WSI_DIS_XX
Sound4743,1055_WSI_DIS_XX
Sound4744,1083_TIE_FEA_XX
Sound4745,1083_TIE_FEA_XX
Sound4746,1083_TIE_FEA_XX
Sound4747,1065_WSI_ANG_XX
Sound4748,1065_WSI_ANG_XX
Sound4749,1065_WSI_ANG_XX
Sound4750,1024_IEO_ANG_LO
Sound4751,1024_IEO_ANG_LO
Sound4752,1024_IEO_ANG_LO
Sound4753,1050_DFA_DIS_XX
Sound4754,1050_DFA_DIS_XX
Sound4755,1050_DFA_DIS_XX
Sound4756,1060_TAI_ANG_XX
Sound4757,1060_TAI_ANG_XX
Sound4758,1060_TAI_ANG_XX
Sound4759,1032_WSI_NEU_XX
Sound4760,1032_WSI_NEU_XX
Sound4761,1032_WSI_NEU_XX
Sound4762,1065_IOM_FEA_XX
Sound4763,1065_IOM_FEA_XX
Sound4764,1065_IOM_FEA_XX
Sound4765,1075_IEO_DIS_LO
Sound4766,1075_IEO_DIS_LO
Sound4767,1075_IEO_DIS_LO
Sound4768,1067_ITS_FEA_XX
Sound4769,1067_ITS_FEA_XX
Sound4770,1067_ITS_FEA_XX
Sound4771,1046_IEO_NEU_XX
Sound4772,1046_IEO_NEU_XX
Sound4773,1046_IEO_NEU_XX
Sound4774,1023_ITH_NEU_XX
Sound4775,1023_ITH_NEU_XX
Sound4776,1023_ITH_NEU_XX
Sound4777,1008_IOM_ANG_XX
Sound4778,1008_IOM_ANG_XX
Sound4779,1008_IOM_ANG_XX
Sound4780,1012_IEO_FEA_MD
Sound4781,1012_IEO_FEA_MD
Sound4782,1012_IEO_FEA_MD
Sound4783,1065_IEO_ANG_MD
Sound4784,1065_IEO_ANG_MD
Sound4785,1065_IEO_ANG_MD
Sound4786,1021_ITS_NEU_XX
Sound4787,1021_ITS_NEU_XX
Sound4788,1021_ITS_NEU_XX
Sound4789,1020_IWL_SAD_XX
Sound4790,1020_IWL_SAD_XX
Sound4791,1020_IWL_SAD_XX
Sound4792,1039_IEO_ANG_MD
Sound4793,1039_IEO_ANG_MD
Sound4794,1039_IEO_ANG_MD
Sound4795,1044_IEO_FEA_MD
Sound4796,1044_IEO_FEA_MD
Sound4797,1044_IEO_FEA_MD
Sound4798,1020_IEO_SAD_MD
Sound4799,1020_IEO_SAD_MD
Sound4800,1020_IEO_SAD_MD
Sound4801,1039_ITS_NEU_XX
Sound4802,1039_ITS_NEU_XX
Sound4803,1039_ITS_NEU_XX
Sound4804,1071_IWW_HAP_XX
Sound4805,1071_IWW_HAP_XX
Sound4806,1071_IWW_HAP_XX
Sound4807,1012_IWW_HAP_XX
Sound4808,1012_IWW_HAP_XX
Sound4809,1012_IWW_HAP_XX
Sound4810,1055_DFA_SAD_XX
Sound4811,1055_DFA_SAD_XX
Sound4812,1055_DFA_SAD_XX
Sound4813,1055_TAI_DIS_XX
Sound4814,1055_TAI_DIS_XX
Sound4815,1055_TAI_DIS_XX
Sound4816,1051_IEO_HAP_MD
Sound4817,1051_IEO_HAP_MD
Sound4818,1051_IEO_HAP_MD
Sound4819,1056_IOM_SAD_XX
Sound4820,1056_IOM_SAD_XX
Sound4821,1056_IOM_SAD_XX
Sound4822,1061_MTI_DIS_XX
Sound4823,1061_MTI_DIS_XX
Sound4824,1061_MTI_DIS_XX
Sound4825,1028_IEO_ANG_MD
Sound4826,1028_IEO_ANG_MD
Sound4827,1028_IEO_ANG_MD
Sound4828,1075_IEO_DIS_MD
Sound4829,1075_IEO_DIS_MD
Sound4830,1075_IEO_DIS_MD
Sound4831,1077_IEO_FEA_MD
Sound4832,1077_IEO_FEA_MD
Sound4833,1077_IEO_FEA_MD
Sound4834,1029_TSI_FEA_XX
Sound4835,1029_TSI_FEA_XX
Sound4836,1029_TSI_FEA_XX
Sound4837,1016_ITS_DIS_XX
Sound4838,1016_ITS_DIS_XX
Sound4839,1016_ITS_DIS_XX
Sound4840,1013_DFA_SAD_XX
Sound4841,1013_DFA_SAD_XX
Sound4842,1013_DFA_SAD_XX
Sound4843,1028_MTI_FEA_XX
Sound4844,1028_MTI_FEA_XX
Sound4845,1028_MTI_FEA_XX
Sound4846,1048_MTI_ANG_XX
Sound4847,1048_MTI_ANG_XX
Sound4848,1048_MTI_ANG_XX
Sound4849,1042_MTI_DIS_XX
Sound4850,1042_MTI_DIS_XX
Sound4851,1042_MTI_DIS_XX
Sound4852,1042_TAI_SAD_XX
Sound4853,1042_TAI_SAD_XX
Sound4854,1042_TAI_SAD_XX
Sound4855,1006_IWW_NEU_XX
Sound4856,1006_IWW_NEU_XX
Sound4857,1006_IWW_NEU_XX
Sound4858,1052_DFA_NEU_XX
Sound4859,1052_DFA_NEU_XX
Sound4860,1052_DFA_NEU_XX
Sound4861,1060_TSI_SAD_XX
Sound4862,1060_TSI_SAD_XX
Sound4863,1060_TSI_SAD_XX
Sound4864,1040_IEO_NEU_XX
Sound4865,1040_IEO_NEU_XX
Sound4866,1040_IEO_NEU_XX
Sound4867,1055_IEO_FEA_LO
Sound4868,1055_IEO_FEA_LO
Sound4869,1055_IEO_FEA_LO
Sound4870,1039_DFA_NEU_XX
Sound4871,1039_DFA_NEU_XX
Sound4872,1039_DFA_NEU_XX
Sound4873,1053_WSI_HAP_XX
Sound4874,1053_WSI_HAP_XX
Sound4875,1053_WSI_HAP_XX
Sound4876,1007_TSI_NEU_XX
Sound4877,1007_TSI_NEU_XX
Sound4878,1007_TSI_NEU_XX
Sound4879,1050_DFA_ANG_XX
Sound4880,1050_DFA_ANG_XX
Sound4881,1050_DFA_ANG_XX
Sound4882,1024_TAI_FEA_XX
Sound4883,1024_TAI_FEA_XX
Sound4884,1024_TAI_FEA_XX
Sound4885,1040_IEO_DIS_LO
Sound4886,1040_IEO_DIS_LO
Sound4887,1040_IEO_DIS_LO
Sound4888,1070_TAI_FEA_XX
Sound4889,1070_TAI_FEA_XX
Sound4890,1070_TAI_FEA_XX
Sound4891,1022_MTI_HAP_XX
Sound4892,1022_MTI_HAP_XX
Sound4893,1022_MTI_HAP_XX
Sound4894,1021_IEO_ANG_LO
Sound4895,1021_IEO_ANG_LO
Sound4896,1021_IEO_ANG_LO
Sound4897,1020_IEO_DIS_MD
Sound4898,1020_IEO_DIS_MD
Sound4899,1020_IEO_DIS_MD
Sound4900,1055_IEO_NEU_XX
Sound4901,1055_IEO_NEU_XX
Sound4902,1055_IEO_NEU_XX
Sound4903,1054_TAI_ANG_XX
Sound4904,1054_TAI_ANG_XX
Sound4905,1054_TAI_ANG_XX
Sound4906,1035_ITH_NEU_XX
Sound4907,1035_ITH_NEU_XX
Sound4908,1035_ITH_NEU_XX
Sound4909,1079_TAI_ANG_XX
Sound4910,1079_TAI_ANG_XX
Sound4911,1079_TAI_ANG_XX
Sound4912,1019_IOM_ANG_XX
Sound4913,1019_IOM_ANG_XX
Sound4914,1019_IOM_ANG_XX
Sound4915,1006_IOM_DIS_XX
Sound4916,1006_IOM_DIS_XX
Sound4917,1006_IOM_DIS_XX
Sound4918,1020_TIE_NEU_XX
Sound4919,1020_TIE_NEU_XX
Sound4920,1020_TIE_NEU_XX
Sound4921,1067_TAI_FEA_XX
Sound4922,1067_TAI_FEA_XX
Sound4923,1067_TAI_FEA_XX
Sound4924,1010_WSI_SAD_XX
Sound4925,1010_WSI_SAD_XX
Sound4926,1010_WSI_SAD_XX
Sound4927,1028_ITS_FEA_XX
Sound4928,1028_ITS_FEA_XX
Sound4929,1028_ITS_FEA_XX
Sound4930,1067_ITH_FEA_XX
Sound4931,1067_ITH_FEA_XX
Sound4932,1067_ITH_FEA_XX
Sound4933,1050_ITS_ANG_XX
Sound4934,1050_ITS_ANG_XX
Sound4935,1050_ITS_ANG_XX
Sound4936,1040_IEO_ANG_LO
Sound4937,1040_IEO_ANG_LO
Sound4938,1040_IEO_ANG_LO
Sound4939,1069_TSI_SAD_XX
Sound4940,1069_TSI_SAD_XX
Sound4941,1069_TSI_SAD_XX
Sound4942,1050_ITS_NEU_XX
